Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,pose.position.x,pose.position.y,pose.position.z,pose.orientation.x,pose.orientation.y,pose.orientation.z,pose.orientation.w,twist.linear.x,twist.linear.y,twist.linear.z,twist.angular.x,twist.angular.y,twist.angular.z
1678956295.6358578,1,1678956295,344665000,,-0.0003526877553667873,0.00023691625392530113,-0.0002624514454510063,-0.39797326922416687,-0.009155183099210262,0.017128141596913338,0.9171914458274841,0.013742690905928612,-0.0018459109123796225,-0.003209745977073908,-0.03658776357769966,0.0015624209772795439,0.0011293269926682115
1678956295.6364207,2,1678956295,449149000,,-0.0003415487299207598,-0.0007201794651336968,-0.0004576746723614633,-0.39775338768959045,-0.00933403242379427,0.01704682596027851,0.9172865748405457,0.0012629945995286107,0.02594975382089615,-0.004615033511072397,0.11365380138158798,-0.00032496589119546115,-0.007535601034760475
1678956295.6366127,3,1678956295,550549000,,-0.00011111312778666615,-0.00047717237612232566,-0.0007300064899027348,-0.3976347744464874,-0.00928653497248888,0.01703033596277237,0.9173386693000793,-0.0021499618887901306,0.03623514994978905,0.019137417897582054,0.019457871094346046,-0.0013361959718167782,-0.03588719293475151
1678956295.6588776,4,1678956295,651256000,,-8.477579103782773e-05,-0.0008401664672419429,-0.0011693707201629877,-0.39764752984046936,-0.0096012307330966,0.01668187417089939,0.9173363447189331,-2.5686054868856445e-05,0.0206034816801548,-0.008467967621982098,-0.005303033161908388,0.015061005018651485,-0.029907768592238426
1678956295.6639268,5,1678956295,651256000,,-8.477579103782773e-05,-0.0008401664672419429,-0.0011693707201629877,-0.39764752984046936,-0.0096012307330966,0.01668187417089939,0.9173363447189331,-2.5686054868856445e-05,0.0206034816801548,-0.008467967621982098,-0.005303033161908388,0.015061005018651485,-0.029907768592238426
1678956295.6693711,6,1678956295,666540000,,-5.452819095808081e-05,-0.0008484626887366176,-0.0012459899298846722,-0.39803558588027954,-0.009487321600317955,0.016903148964047432,0.917165219783783,0.002396967727690935,-0.0031404464971274137,-0.006239716894924641,-0.016344059258699417,-0.004781510680913925,-0.02470453828573227
1678956295.6713893,7,1678956295,666540000,,-5.452819095808081e-05,-0.0008484626887366176,-0.0012459899298846722,-0.39803558588027954,-0.009487321600317955,0.016903148964047432,0.917165219783783,0.002396967727690935,-0.0031404464971274137,-0.006239716894924641,-0.016344059258699417,-0.004781510680913925,-0.02470453828573227
1678956295.6744385,8,1678956295,666540000,,-5.452819095808081e-05,-0.0008484626887366176,-0.0012459899298846722,-0.39803558588027954,-0.009487321600317955,0.016903148964047432,0.917165219783783,0.002396967727690935,-0.0031404464971274137,-0.006239716894924641,-0.016344059258699417,-0.004781510680913925,-0.02470453828573227
1678956295.6791377,9,1678956295,674201000,,-4.146360151935369e-05,-0.0008687158115208149,-0.0012744832783937454,-0.3980678915977478,-0.009480643086135387,0.01678449846804142,0.9171534776687622,0.0028696819208562374,-0.007058179471641779,-0.006011589430272579,0.029696999117732048,-0.032506342977285385,-0.05236200988292694
1678956295.6840463,10,1678956295,680106000,,-4.523726965999231e-05,-0.0008078383398242295,-0.0012686597183346748,-0.3979512155056,-0.009537291713058949,0.016663867980241776,0.9172056913375854,0.0005713214632123709,0.004195945803076029,-0.001390573801472783,0.03182802349328995,-0.03566000610589981,-0.005453426390886307
1678956295.688669,11,1678956295,680106000,,-4.523726965999231e-05,-0.0008078383398242295,-0.0012686597183346748,-0.3979512155056,-0.009537291713058949,0.016663867980241776,0.9172056913375854,0.0005713214632123709,0.004195945803076029,-0.001390573801472783,0.03182802349328995,-0.03566000610589981,-0.005453426390886307
1678956295.69206,12,1678956295,688111000,,-0.00017809525888878852,-0.0007572655449621379,-0.0015457896515727043,-0.39853084087371826,-0.00954810157418251,0.0167225431650877,0.9169527888298035,-0.0024023016449064016,-0.0017403509700670838,-0.006081202067434788,-0.10320913791656494,0.05550316721200943,-0.042897749692201614
1678956295.6950998,13,1678956295,688111000,,-0.00017809525888878852,-0.0007572655449621379,-0.0015457896515727043,-0.39853084087371826,-0.00954810157418251,0.0167225431650877,0.9169527888298035,-0.0024023016449064016,-0.0017403509700670838,-0.006081202067434788,-0.10320913791656494,0.05550316721200943,-0.042897749692201614
1678956295.6977057,14,1678956295,688111000,,-0.00017809525888878852,-0.0007572655449621379,-0.0015457896515727043,-0.39853084087371826,-0.00954810157418251,0.0167225431650877,0.9169527888298035,-0.0024023016449064016,-0.0017403509700670838,-0.006081202067434788,-0.10320913791656494,0.05550316721200943,-0.042897749692201614
1678956295.6998982,15,1678956295,698880000,,-0.00014930425095371902,-0.0007178631494753063,-0.0017136929091066122,-0.39847660064697266,-0.00939488410949707,0.016662223264575005,0.9169790744781494,0.001401146873831749,0.0030408347956836224,-0.02151714637875557,0.1618637591600418,0.0019457286689430475,0.004015067126601934
1678956295.7025526,16,1678956295,700828000,,-0.0001366698561469093,-0.0006669192225672305,-0.0018070581136271358,-0.3979527950286865,-0.009509611874818802,0.01674584485590458,0.9172037243843079,0.002248197328299284,0.006503053940832615,-0.023922976106405258,0.23489949107170105,-0.018511589616537094,0.06365527957677841
1678956295.7085764,17,1678956295,706311000,,-0.00011055530922021717,-0.0005677729495801032,-0.0019598931539803743,-0.39812374114990234,-0.009431878104805946,0.016911450773477554,0.9171273708343506,0.0033917194232344627,0.01454671286046505,-0.01286278385668993,-0.14127309620380402,0.02247101441025734,-0.026237472891807556
1678956295.71227,18,1678956295,706311000,,-0.00011055530922021717,-0.0005677729495801032,-0.0019598931539803743,-0.39812374114990234,-0.009431878104805946,0.016911450773477554,0.9171273708343506,0.0033917194232344627,0.01454671286046505,-0.01286278385668993,-0.14127309620380402,0.02247101441025734,-0.026237472891807556
1678956295.7191458,20,1678956295,712510000,,-9.155203588306904e-05,-0.0004848014796152711,-0.0020130451302975416,-0.3982212245464325,-0.00945284217596054,0.016810040920972824,0.9170867204666138,0.004047940485179424,0.017737751826643944,-0.009240689687430859,0.014489246532320976,-0.0819634348154068,-0.022137027233839035
1678956295.722713,21,1678956295,718722000,,-0.00014104755246080458,-0.0007373103871941566,-0.001393200014717877,-0.3978255093097687,-0.009670211933553219,0.016644814983010292,0.9172592163085938,0.004185813944786787,0.030732406303286552,0.00787920318543911,0.1696731448173523,-0.06737682968378067,0.004850353114306927
1678956295.727029,22,1678956295,718722000,,-0.00014104755246080458,-0.0007373103871941566,-0.001393200014717877,-0.3978255093097687,-0.009670211933553219,0.016644814983010292,0.9172592163085938,0.004185813944786787,0.030732406303286552,0.00787920318543911,0.1696731448173523,-0.06737682968378067,0.004850353114306927
1678956295.731039,23,1678956295,718722000,,-0.00014104755246080458,-0.0007373103871941566,-0.001393200014717877,-0.3978255093097687,-0.009670211933553219,0.016644814983010292,0.9172592163085938,0.004185813944786787,0.030732406303286552,0.00787920318543911,0.1696731448173523,-0.06737682968378067,0.004850353114306927
1678956295.740429,24,1678956295,735227000,,-0.00013131654122844338,-0.0009442196460440755,-0.001660996931605041,-0.3976472318172455,-0.009488139301538467,0.01689954474568367,0.917333722114563,0.000678002426866442,-0.01571628265082836,-0.01732781156897545,-0.013850080780684948,-0.02141527831554413,0.043440256267786026
1678956295.7498722,25,1678956295,742434000,,-0.00012913940008729696,-0.0010461278725415468,-0.0017619635909795761,-0.3977099657058716,-0.009597417898476124,0.016871018335223198,0.9173058867454529,7.851148257032037e-05,-0.02447466179728508,-0.021876152604818344,-0.028718357905745506,-0.05917984992265701,-0.03273799270391464
1678956295.752863,26,1678956295,748708000,,-0.00014032929902896285,-0.0006894851103425026,-0.0013515602331608534,-0.39764711260795593,-0.009629737585783005,0.01669706031680107,0.9173359870910645,-0.0014606021577492356,0.03218648582696915,0.009132993407547474,0.040596552193164825,0.018800321966409683,0.027626780793070793
1678956295.75545,27,1678956295,748708000,,-0.00014032929902896285,-0.0006894851103425026,-0.0013515602331608534,-0.39764711260795593,-0.009629737585783005,0.01669706031680107,0.9173359870910645,-0.0014606021577492356,0.03218648582696915,0.009132993407547474,0.040596552193164825,0.018800321966409683,0.027626780793070793
1678956295.7592232,28,1678956295,748708000,,-0.00014032929902896285,-0.0006894851103425026,-0.0013515602331608534,-0.39764711260795593,-0.009629737585783005,0.01669706031680107,0.9173359870910645,-0.0014606021577492356,0.03218648582696915,0.009132993407547474,0.040596552193164825,0.018800321966409683,0.027626780793070793
1678956295.7615602,29,1678956295,748708000,,-0.00014032929902896285,-0.0006894851103425026,-0.0013515602331608534,-0.39764711260795593,-0.009629737585783005,0.01669706031680107,0.9173359870910645,-0.0014606021577492356,0.03218648582696915,0.009132993407547474,0.040596552193164825,0.018800321966409683,0.027626780793070793
1678956295.7660367,30,1678956295,765301000,,-0.00017800689965952188,-0.0006228805286809802,-0.0013775895349681377,-0.3979107737541199,-0.009468491189181805,0.0168444886803627,0.9172205924987793,-0.003320468356832862,0.004230542574077845,-0.0028781024739146233,0.15672996640205383,-0.043270044028759,-0.047706231474876404
1678956295.7707202,31,1678956295,765301000,,-0.00017800689965952188,-0.0006228805286809802,-0.0013775895349681377,-0.3979107737541199,-0.009468491189181805,0.0168444886803627,0.9172205924987793,-0.003320468356832862,0.004230542574077845,-0.0028781024739146233,0.15672996640205383,-0.043270044028759,-0.047706231474876404
1678956295.7741332,32,1678956295,765301000,,-0.00017800689965952188,-0.0006228805286809802,-0.0013775895349681377,-0.3979107737541199,-0.009468491189181805,0.0168444886803627,0.9172205924987793,-0.003320468356832862,0.004230542574077845,-0.0028781024739146233,0.15672996640205383,-0.043270044028759,-0.047706231474876404
