Time,header.seq,header.stamp.secs,header.stamp.nsecs,pose.position.x,pose.position.y,pose.position.z,pose.orientation.x,pose.orientation.y,pose.orientation.z,pose.orientation.w,twist.linear.x,twist.linear.y,twist.linear.z,twist.angular.x,twist.angular.y,twist.angular.z
1678956296,16,1678956295,700858000,-0.000561844,-0.000565405,0.000356016,-0.388601035,-0.001157245,-0.000865743,0.921404958,-0.003314825,-0.007441644,0.007805131,0.143129408,0.00706456,-0.021746704
1678956296,17,1678956295,707284000,-0.000577959,-0.000590506,0.000414381,-0.388497084,-0.001021134,-0.000882047,0.921449006,-0.003197578,-0.003181959,0.01283323,-0.146673754,0.063919738,-0.025082663
1678956296,18,1678956295,707284000,-0.000577959,-0.000590506,0.000414381,-0.388497084,-0.001021134,-0.000882047,0.921449006,-0.003197578,-0.003181959,0.01283323,-0.146673754,0.063919738,-0.025082663
1678956296,19,1678956295,715025000,-0.000448727,-0.00025616,9.64E-05,-0.38848716,-0.001037619,-0.000884554,0.921453118,0.000105454,-0.006730803,-0.021311693,0.112160929,-0.036967676,-0.013485651
1678956296,20,1678956295,715025000,-0.000448727,-0.00025616,9.64E-05,-0.38848716,-0.001037619,-0.000884554,0.921453118,0.000105454,-0.006730803,-0.021311693,0.112160929,-0.036967676,-0.013485651
1678956296,21,1678956295,723169000,-0.000448129,-0.000295538,-2.11E-05,-0.3884238,-0.001070629,-0.000924652,0.921479762,0.000168245,-0.008610571,-0.025506582,-0.031240869,-0.016064897,0.021472374
1678956296,22,1678956295,723169000,-0.000448129,-0.000295538,-2.11E-05,-0.3884238,-0.001070629,-0.000924652,0.921479762,0.000168245,-0.008610571,-0.025506582,-0.031240869,-0.016064897,0.021472374
1678956296,23,1678956295,735286000,-0.000483278,-0.000368538,-4.38E-05,-0.38866058,-0.001022229,-0.000816851,0.921380103,-0.002561548,-0.006683947,-0.004044076,0.085093893,-0.01651763,-0.00659404
1678956296,24,1678956295,741616000,-0.000485955,-0.000346349,-7.39E-05,-0.388557792,-0.001100956,-0.00086219,0.921423376,-0.001445777,0.000793064,-0.004685725,-0.021897469,-0.039492417,-0.004930417
1678956296,25,1678956295,748315000,-0.000492848,-0.000335867,-9.49E-05,-0.388668895,-0.001147558,-0.000915714,0.921376348,-0.001306052,0.003651019,-0.003486568,-0.025023077,-0.008500835,-0.024291959
1678956296,26,1678956295,748315000,-0.000492848,-0.000335867,-9.49E-05,-0.388668895,-0.001147558,-0.000915714,0.921376348,-0.001306052,0.003651019,-0.003486568,-0.025023077,-0.008500835,-0.024291959
1678956296,27,1678956295,748315000,-0.000492848,-0.000335867,-9.49E-05,-0.388668895,-0.001147558,-0.000915714,0.921376348,-0.001306052,0.003651019,-0.003486568,-0.025023077,-0.008500835,-0.024291959
1678956296,28,1678956295,748315000,-0.000492848,-0.000335867,-9.49E-05,-0.388668895,-0.001147558,-0.000915714,0.921376348,-0.001306052,0.003651019,-0.003486568,-0.025023077,-0.008500835,-0.024291959
1678956296,29,1678956295,762642000,-0.000493262,-0.000295061,0.000512806,-0.38876,-0.001100127,-0.000996189,0.921337903,4.64E-05,0.005275618,0.009242679,0.047159411,-0.006074202,0.043813806
1678956296,30,1678956295,765359000,-0.000491915,-0.000228627,0.000589148,-0.388637751,-0.001184205,-0.000915932,0.921389461,0.000419833,0.009110613,0.012063819,-0.009536251,-0.013628347,0.019236883
1678956296,31,1678956295,770340000,-0.000484064,-0.000117291,0.00072104,-0.388662159,-0.001117554,-0.000960843,0.921379149,0.001148687,0.013201964,0.014842843,0.083625928,0.004799675,0.015583009
1678956296,32,1678956295,770340000,-0.000484064,-0.000117291,0.00072104,-0.388662159,-0.001117554,-0.000960843,0.921379149,0.001148687,0.013201964,0.014842843,0.083625928,0.004799675,0.015583009
1678956296,33,1678956295,770340000,-0.000484064,-0.000117291,0.00072104,-0.388662159,-0.001117554,-0.000960843,0.921379149,0.001148687,0.013201964,0.014842843,0.083625928,0.004799675,0.015583009
1678956296,34,1678956295,777660000,-0.00050497,-7.49E-05,0.000727204,-0.388568044,-0.001147034,-0.000891197,0.921418965,-0.001669193,0.014053816,0.008749956,-0.054767806,0.004702961,0.018811744
1678956296,35,1678956295,783123000,-0.000510302,-0.0003688,0.000289293,-0.388961643,-0.001240257,-0.000884164,0.921252728,-0.003247711,-0.006438695,-0.009934551,-0.013227373,-0.023958771,-0.002306458
1678956296,36,1678956295,783123000,-0.000510302,-0.0003688,0.000289293,-0.388961643,-0.001240257,-0.000884164,0.921252728,-0.003247711,-0.006438695,-0.009934551,-0.013227373,-0.023958771,-0.002306458
1678956296,37,1678956295,783123000,-0.000510302,-0.0003688,0.000289293,-0.388961643,-0.001240257,-0.000884164,0.921252728,-0.003247711,-0.006438695,-0.009934551,-0.013227373,-0.023958771,-0.002306458
1678956296,38,1678956295,783123000,-0.000510302,-0.0003688,0.000289293,-0.388961643,-0.001240257,-0.000884164,0.921252728,-0.003247711,-0.006438695,-0.009934551,-0.013227373,-0.023958771,-0.002306458
1678956296,39,1678956295,783123000,-0.000510302,-0.0003688,0.000289293,-0.388961643,-0.001240257,-0.000884164,0.921252728,-0.003247711,-0.006438695,-0.009934551,-0.013227373,-0.023958771,-0.002306458
1678956296,40,1678956295,798204000,-0.000528842,-0.000408119,0.000212977,-0.388724446,-0.001297939,-0.000908209,0.921352684,-0.003972895,-0.007998953,-0.01358843,0.179829434,0.005512548,-0.001945723
1678956296,41,1678956295,800334000,-0.000589051,-0.00064287,1.97E-05,-0.38902992,-0.001232855,-0.000751514,0.921223998,-0.005031761,-0.018015185,-0.016506927,-0.050250817,-0.036386773,0.004165627
1678956296,42,1678956295,800334000,-0.000589051,-0.00064287,1.97E-05,-0.38902992,-0.001232855,-0.000751514,0.921223998,-0.005031761,-0.018015185,-0.016506927,-0.050250817,-0.036386773,0.004165627
1678956296,43,1678956295,800334000,-0.000589051,-0.00064287,1.97E-05,-0.38902992,-0.001232855,-0.000751514,0.921223998,-0.005031761,-0.018015185,-0.016506927,-0.050250817,-0.036386773,0.004165627
1678956296,44,1678956295,813014000,-0.000605893,-0.000692176,-9.65E-05,-0.389051944,-0.001299254,-0.000819869,0.921214521,-0.004168665,-0.013659665,-0.022459267,0.012091826,-0.029851994,-0.028481334
1678956296,45,1678956295,814040000,-0.00049632,-4.75E-05,0.000150689,-0.388526767,-0.001308826,-0.000965329,0.921436012,-0.000809782,0.012087055,-0.015998537,-0.063141406,0.017253457,-0.008332068
1678956296,46,1678956295,814040000,-0.00049632,-4.75E-05,0.000150689,-0.388526767,-0.001308826,-0.000965329,0.921436012,-0.000809782,0.012087055,-0.015998537,-0.063141406,0.017253457,-0.008332068
1678956296,47,1678956295,814040000,-0.00049632,-4.75E-05,0.000150689,-0.388526767,-0.001308826,-0.000965329,0.921436012,-0.000809782,0.012087055,-0.015998537,-0.063141406,0.017253457,-0.008332068
1678956296,48,1678956295,814040000,-0.00049632,-4.75E-05,0.000150689,-0.388526767,-0.001308826,-0.000965329,0.921436012,-0.000809782,0.012087055,-0.015998537,-0.063141406,0.017253457,-0.008332068
1678956296,49,1678956295,814040000,-0.00049632,-4.75E-05,0.000150689,-0.388526767,-0.001308826,-0.000965329,0.921436012,-0.000809782,0.012087055,-0.015998537,-0.063141406,0.017253457,-0.008332068
1678956296,50,1678956295,814040000,-0.00049632,-4.75E-05,0.000150689,-0.388526767,-0.001308826,-0.000965329,0.921436012,-0.000809782,0.012087055,-0.015998537,-0.063141406,0.017253457,-0.008332068
1678956296,51,1678956295,831321000,-0.000475659,4.17E-05,0.000238099,-0.388890147,-0.00128935,-0.000934604,0.921282709,0.001958915,0.016878521,0.000423645,-0.116392136,-0.012292132,0.01939779
1678956296,52,1678956295,833022000,-0.000446897,0.000250228,0.000280815,-0.388763875,-0.001446851,-0.000937973,0.921335876,0.003797605,0.023707995,0.007426914,0.021684421,0.004490634,0.012528362
1678956296,53,1678956295,833022000,-0.000446897,0.000250228,0.000280815,-0.388763875,-0.001446851,-0.000937973,0.921335876,0.003797605,0.023707995,0.007426914,0.021684421,0.004490634,0.012528362
1678956296,54,1678956295,840222000,-0.000487447,0.000314382,0.000238108,-0.388770729,-0.001408241,-0.000868071,0.921333015,-0.004137005,0.01775592,-0.001191595,0.004774648,0.032870695,0.020573802
1678956296,55,1678956295,840222000,-0.000487447,0.000314382,0.000238108,-0.388770729,-0.001408241,-0.000868071,0.921333015,-0.004137005,0.01775592,-0.001191595,0.004774648,0.032870695,0.020573802
1678956296,56,1678956295,849522000,-0.000543432,0.000610431,0.000271124,-0.388859093,-0.00134349,-0.000922281,0.921295762,-0.002726729,0.022135682,0.006303025,-0.081289738,-0.071721032,0.017262477
1678956296,57,1678956295,854814000,-0.000625148,-0.000518196,0.000440659,-0.389122188,-0.00142159,-0.000881979,0.921184659,-0.001858591,-0.007048571,0.007643726,0.085384667,-0.009511253,0.014809586
1678956296,58,1678956295,854814000,-0.000625148,-0.000518196,0.000440659,-0.389122188,-0.00142159,-0.000881979,0.921184659,-0.001858591,-0.007048571,0.007643726,0.085384667,-0.009511253,0.014809586
1678956296,59,1678956295,854814000,-0.000625148,-0.000518196,0.000440659,-0.389122188,-0.00142159,-0.000881979,0.921184659,-0.001858591,-0.007048571,0.007643726,0.085384667,-0.009511253,0.014809586
1678956296,60,1678956295,854814000,-0.000625148,-0.000518196,0.000440659,-0.389122188,-0.00142159,-0.000881979,0.921184659,-0.001858591,-0.007048571,0.007643726,0.085384667,-0.009511253,0.014809586
1678956296,61,1678956295,854814000,-0.000625148,-0.000518196,0.000440659,-0.389122188,-0.00142159,-0.000881979,0.921184659,-0.001858591,-0.007048571,0.007643726,0.085384667,-0.009511253,0.014809586
1678956296,62,1678956295,867875000,-0.00068461,-0.000545291,0.000417451,-0.389231354,-0.001244629,-0.000705505,0.921138942,-0.005671469,-0.001992641,-0.002793085,-0.011440872,0.008280307,0.0382239
1678956296,63,1678956295,867875000,-0.00068461,-0.000545291,0.000417451,-0.389231354,-0.001244629,-0.000705505,0.921138942,-0.005671469,-0.001992641,-0.002793085,-0.011440872,0.008280307,0.0382239
1678956296,64,1678956295,867875000,-0.00068461,-0.000545291,0.000417451,-0.389231354,-0.001244629,-0.000705505,0.921138942,-0.005671469,-0.001992641,-0.002793085,-0.011440872,0.008280307,0.0382239
1678956296,65,1678956295,875234000,-0.000715231,-0.000537787,0.000420621,-0.388998657,-0.001304224,-0.000668102,0.92123723,-0.006579516,0.000705229,-0.003941505,0.170258567,-0.011250539,-0.007630217
1678956296,66,1678956295,875234000,-0.000715231,-0.000537787,0.000420621,-0.388998657,-0.001304224,-0.000668102,0.92123723,-0.006579516,0.000705229,-0.003941505,0.170258567,-0.011250539,-0.007630217
1678956296,67,1678956295,875234000,-0.000715231,-0.000537787,0.000420621,-0.388998657,-0.001304224,-0.000668102,0.92123723,-0.006579516,0.000705229,-0.003941505,0.170258567,-0.011250539,-0.007630217
1678956296,68,1678956295,875234000,-0.000715231,-0.000537787,0.000420621,-0.388998657,-0.001304224,-0.000668102,0.92123723,-0.006579516,0.000705229,-0.003941505,0.170258567,-0.011250539,-0.007630217
1678956296,69,1678956295,875234000,-0.000715231,-0.000537787,0.000420621,-0.388998657,-0.001304224,-0.000668102,0.92123723,-0.006579516,0.000705229,-0.003941505,0.170258567,-0.011250539,-0.007630217
1678956296,70,1678956295,875234000,-0.000715231,-0.000537787,0.000420621,-0.388998657,-0.001304224,-0.000668102,0.92123723,-0.006579516,0.000705229,-0.003941505,0.170258567,-0.011250539,-0.007630217
1678956296,71,1678956295,875234000,-0.000715231,-0.000537787,0.000420621,-0.388998657,-0.001304224,-0.000668102,0.92123723,-0.006579516,0.000705229,-0.003941505,0.170258567,-0.011250539,-0.007630217
1678956296,72,1678956295,875234000,-0.000715231,-0.000537787,0.000420621,-0.388998657,-0.001304224,-0.000668102,0.92123723,-0.006579516,0.000705229,-0.003941505,0.170258567,-0.011250539,-0.007630217
1678956296,73,1678956295,875234000,-0.000715231,-0.000537787,0.000420621,-0.388998657,-0.001304224,-0.000668102,0.92123723,-0.006579516,0.000705229,-0.003941505,0.170258567,-0.011250539,-0.007630217
1678956296,74,1678956295,901086000,-0.000471441,-0.000780191,-3.34E-05,-0.389285386,-0.0013283,-0.00097086,0.921115756,0.002347113,-0.024345532,-0.022340748,0.066258855,0.02788117,0.016194269
1678956296,75,1678956295,901086000,-0.000471441,-0.000780191,-3.34E-05,-0.389285386,-0.0013283,-0.00097086,0.921115756,0.002347113,-0.024345532,-0.022340748,0.066258855,0.02788117,0.016194269
1678956296,76,1678956295,901086000,-0.000471441,-0.000780191,-3.34E-05,-0.389285386,-0.0013283,-0.00097086,0.921115756,0.002347113,-0.024345532,-0.022340748,0.066258855,0.02788117,0.016194269
1678956296,77,1678956295,907931000,-0.000460267,-0.000912287,-0.000164889,-0.389074653,-0.001233593,-0.000926876,0.921204984,0.002051611,-0.028707769,-0.029412376,0.027877508,0.04658347,-0.021238377
1678956296,78,1678956295,907931000,-0.000460267,-0.000912287,-0.000164889,-0.389074653,-0.001233593,-0.000926876,0.921204984,0.002051611,-0.028707769,-0.029412376,0.027877508,0.04658347,-0.021238377
1678956296,79,1678956295,914514000,-0.000466393,-0.00042272,0.000295655,-0.388994455,-0.001402438,-0.001032181,0.921238542,0.002779857,0.017321562,0.009773741,-0.03363451,-0.087919839,0.0153961
1678956296,80,1678956295,914514000,-0.000466393,-0.00042272,0.000295655,-0.388994455,-0.001402438,-0.001032181,0.921238542,0.002779857,0.017321562,0.009773741,-0.03363451,-0.087919839,0.0153961
1678956296,81,1678956295,914514000,-0.000466393,-0.00042272,0.000295655,-0.388994455,-0.001402438,-0.001032181,0.921238542,0.002779857,0.017321562,0.009773741,-0.03363451,-0.087919839,0.0153961
1678956296,82,1678956295,914514000,-0.000466393,-0.00042272,0.000295655,-0.388994455,-0.001402438,-0.001032181,0.921238542,0.002779857,0.017321562,0.009773741,-0.03363451,-0.087919839,0.0153961
1678956296,83,1678956295,927593000,-0.000451431,-0.000314211,0.000363924,-0.389024049,-0.001594538,-0.001049955,0.921225727,0.003195127,0.025194213,0.014944578,-0.003306815,-0.03804034,0.023863718
1678956296,84,1678956295,927593000,-0.000451431,-0.000314211,0.000363924,-0.389024049,-0.001594538,-0.001049955,0.921225727,0.003195127,0.025194213,0.014944578,-0.003306815,-0.03804034,0.023863718
1678956296,85,1678956295,935035000,-0.000558294,-0.000465094,0.000248734,-0.389040112,-0.001379148,-0.000827919,0.921219468,-0.009885067,-0.012982078,-0.009802721,-0.027915226,-0.007908195,-0.03566049
1678956296,86,1678956295,935035000,-0.000558294,-0.000465094,0.000248734,-0.389040112,-0.001379148,-0.000827919,0.921219468,-0.009885067,-0.012982078,-0.009802721,-0.027915226,-0.007908195,-0.03566049
1678956296,87,1678956295,941385000,-0.000615009,-0.000537122,0.000178861,-0.388875872,-0.001436496,-0.000984593,0.92128855,-0.01286923,-0.018960416,-0.015238552,0.154933289,-0.063794449,-0.041368935
1678956296,88,1678956295,941385000,-0.000615009,-0.000537122,0.000178861,-0.388875872,-0.001436496,-0.000984593,0.92128855,-0.01286923,-0.018960416,-0.015238552,0.154933289,-0.063794449,-0.041368935
1678956296,89,1678956295,947683000,-0.000588237,-0.000416592,0.00024686,-0.388653547,-0.001566793,-0.001063416,0.92138207,-0.001779115,0.007561789,0.002014592,-0.065008841,-0.052796893,0.032685347
1678956296,90,1678956295,947683000,-0.000588237,-0.000416592,0.00024686,-0.388653547,-0.001566793,-0.001063416,0.92138207,-0.001779115,0.007561789,0.002014592,-0.065008841,-0.052796893,0.032685347
1678956296,91,1678956295,947683000,-0.000588237,-0.000416592,0.00024686,-0.388653547,-0.001566793,-0.001063416,0.92138207,-0.001779115,0.007561789,0.002014592,-0.065008841,-0.052796893,0.032685347
1678956296,92,1678956295,947683000,-0.000588237,-0.000416592,0.00024686,-0.388653547,-0.001566793,-0.001063416,0.92138207,-0.001779115,0.007561789,0.002014592,-0.065008841,-0.052796893,0.032685347
1678956296,93,1678956295,947683000,-0.000588237,-0.000416592,0.00024686,-0.388653547,-0.001566793,-0.001063416,0.92138207,-0.001779115,0.007561789,0.002014592,-0.065008841,-0.052796893,0.032685347
1678956296,94,1678956295,947683000,-0.000588237,-0.000416592,0.00024686,-0.388653547,-0.001566793,-0.001063416,0.92138207,-0.001779115,0.007561789,0.002014592,-0.065008841,-0.052796893,0.032685347
1678956296,95,1678956295,947683000,-0.000588237,-0.000416592,0.00024686,-0.388653547,-0.001566793,-0.001063416,0.92138207,-0.001779115,0.007561789,0.002014592,-0.065008841,-0.052796893,0.032685347
1678956296,96,1678956295,966559000,-0.000551346,-0.000305379,0.0005882,-0.388925821,-0.0015491,-0.000904398,0.921267331,0.000408942,0.004183883,0.003302084,0.052242309,-0.057803541,-0.024327569
1678956296,97,1678956295,966559000,-0.000551346,-0.000305379,0.0005882,-0.388925821,-0.0015491,-0.000904398,0.921267331,0.000408942,0.004183883,0.003302084,0.052242309,-0.057803541,-0.024327569
1678956296,98,1678956295,966559000,-0.000551346,-0.000305379,0.0005882,-0.388925821,-0.0015491,-0.000904398,0.921267331,0.000408942,0.004183883,0.003302084,0.052242309,-0.057803541,-0.024327569
1678956296,99,1678956295,966559000,-0.000551346,-0.000305379,0.0005882,-0.388925821,-0.0015491,-0.000904398,0.921267331,0.000408942,0.004183883,0.003302084,0.052242309,-0.057803541,-0.024327569
1678956296,100,1678956295,981658000,-0.000541735,-0.000613557,0.000442695,-0.389003575,-0.001681385,-0.001090472,0.921234071,-0.002257082,-0.025609899,0.014309132,-0.142052561,0.068811387,0.021258818
1678956296,101,1678956295,981658000,-0.000541735,-0.000613557,0.000442695,-0.389003575,-0.001681385,-0.001090472,0.921234071,-0.002257082,-0.025609899,0.014309132,-0.142052561,0.068811387,0.021258818
1678956296,102,1678956295,988007000,-0.000553401,-0.000781593,0.000486515,-0.389173001,-0.00153579,-0.001029453,0.921162844,-0.002973496,-0.033184264,0.016640708,0.004017214,0.016950445,0.005906844
1678956296,103,1678956295,988007000,-0.000553401,-0.000781593,0.000486515,-0.389173001,-0.00153579,-0.001029453,0.921162844,-0.002973496,-0.033184264,0.016640708,0.004017214,0.016950445,0.005906844
1678956296,104,1678956295,996089000,-0.000568619,-0.00056638,0.000531362,-0.389214694,-0.001718567,-0.001166346,0.921144783,-0.002446984,0.011341389,0.010613774,0.049094494,-0.043277625,-0.041065957
1678956296,105,1678956295,996089000,-0.000568619,-0.00056638,0.000531362,-0.389214694,-0.001718567,-0.001166346,0.921144783,-0.002446984,0.011341389,0.010613774,0.049094494,-0.043277625,-0.041065957
1678956296,106,1678956295,996089000,-0.000568619,-0.00056638,0.000531362,-0.389214694,-0.001718567,-0.001166346,0.921144783,-0.002446984,0.011341389,0.010613774,0.049094494,-0.043277625,-0.041065957
1678956296,107,1678956296,2771000,-0.000581025,-0.000469648,0.000579728,-0.388957471,-0.001716607,-0.001245245,0.921253264,-0.002676989,0.020407267,0.010969365,0.117124461,0.025214739,-0.004209457
1678956296,108,1678956296,2771000,-0.000581025,-0.000469648,0.000579728,-0.388957471,-0.001716607,-0.001245245,0.921253264,-0.002676989,0.020407267,0.010969365,0.117124461,0.025214739,-0.004209457
1678956296,109,1678956296,8092000,-0.000594267,-0.000342383,0.000610308,-0.388843149,-0.001647809,-0.00114161,0.921301782,-0.002900554,0.028862337,0.01042908,-0.035287578,0.036193371,0.055001542
1678956296,110,1678956296,8092000,-0.000594267,-0.000342383,0.000610308,-0.388843149,-0.001647809,-0.00114161,0.921301782,-0.002900554,0.028862337,0.01042908,-0.035287578,0.036193371,0.055001542
1678956296,111,1678956296,14919000,-0.000553052,-0.000832321,0.000279184,-0.389051139,-0.0015958,-0.000914193,0.921214342,-0.000806669,-0.038179681,-0.007952224,-0.065707669,-0.044930898,-0.024276644
1678956296,112,1678956296,14919000,-0.000553052,-0.000832321,0.000279184,-0.389051139,-0.0015958,-0.000914193,0.921214342,-0.000806669,-0.038179681,-0.007952224,-0.065707669,-0.044930898,-0.024276644
1678956296,113,1678956296,14919000,-0.000553052,-0.000832321,0.000279184,-0.389051139,-0.0015958,-0.000914193,0.921214342,-0.000806669,-0.038179681,-0.007952224,-0.065707669,-0.044930898,-0.024276644
1678956296,114,1678956296,24467000,-0.000556366,-0.001033694,0.00022085,-0.389177799,-0.001748884,-0.000980781,0.921160579,-0.000732137,-0.045689661,-0.010353518,0.003190101,-0.071931407,0.035483919
1678956296,115,1678956296,24467000,-0.000556366,-0.001033694,0.00022085,-0.389177799,-0.001748884,-0.000980781,0.921160579,-0.000732137,-0.045689661,-0.010353518,0.003190101,-0.071931407,0.035483919
1678956296,116,1678956296,32287000,-0.000613313,-0.000584116,0.000361836,-0.389065146,-0.001864536,-0.00090149,0.921207964,-0.006158663,0.016675239,0.007096949,0.045171075,0.038239907,0.028354321
1678956296,117,1678956296,32287000,-0.000613313,-0.000584116,0.000361836,-0.389065146,-0.001864536,-0.00090149,0.921207964,-0.006158663,0.016675239,0.007096949,0.045171075,0.038239907,0.028354321
1678956296,118,1678956296,39371000,-0.000690948,-0.000283413,0.000461187,-0.388801575,-0.001484126,-0.000868897,0.921319962,-0.009319173,0.043132305,0.013422984,0.057885051,0.01861061,-0.015872085
1678956296,119,1678956296,41560000,-0.000677731,-0.000459312,0.000408333,-0.388874203,-0.001553213,-0.000883337,0.921289206,-0.001792716,-0.004577122,-0.001486492,-0.161888659,-0.068244047,0.007284845
1678956296,120,1678956296,47861000,-0.000681718,-0.00051002,0.000395264,-0.389246017,-0.001714768,-0.000966682,0.92113179,0.000259291,-0.01587967,-0.004543005,-0.02657697,-0.051465221,-0.017720684
1678956296,121,1678956296,47861000,-0.000681718,-0.00051002,0.000395264,-0.389246017,-0.001714768,-0.000966682,0.92113179,0.000259291,-0.01587967,-0.004543005,-0.02657697,-0.051465221,-0.017720684
1678956296,122,1678956296,54118000,-0.000364904,-0.000711635,-6.74E-05,-0.389112473,-0.001757742,-0.001137894,0.921187937,0.00544315,0.005012411,-0.008688595,-0.107734479,0.000884158,0.066444151
1678956296,123,1678956296,54118000,-0.000364904,-0.000711635,-6.74E-05,-0.389112473,-0.001757742,-0.001137894,0.921187937,0.00544315,0.005012411,-0.008688595,-0.107734479,0.000884158,0.066444151
1678956296,124,1678956296,54118000,-0.000364904,-0.000711635,-6.74E-05,-0.389112473,-0.001757742,-0.001137894,0.921187937,0.00544315,0.005012411,-0.008688595,-0.107734479,0.000884158,0.066444151
1678956296,125,1678956296,54118000,-0.000364904,-0.000711635,-6.74E-05,-0.389112473,-0.001757742,-0.001137894,0.921187937,0.00544315,0.005012411,-0.008688595,-0.107734479,0.000884158,0.066444151
1678956296,126,1678956296,69029000,-0.000289002,-0.000703551,-0.000164128,-0.388704866,-0.001625326,-0.001200742,0.921360135,0.004702932,-0.015380962,-0.012927074,-0.010086614,-0.024590082,0.000593598
1678956296,127,1678956296,75357000,-0.000266162,-0.000815932,-0.000237896,-0.388989359,-0.001733373,-0.001163195,0.921239972,0.004473411,-0.027022673,-0.016795469,-0.172110781,-0.045729905,0.040825143
1678956296,128,1678956296,75357000,-0.000266162,-0.000815932,-0.000237896,-0.388989359,-0.001733373,-0.001163195,0.921239972,0.004473411,-0.027022673,-0.016795469,-0.172110781,-0.045729905,0.040825143
1678956296,129,1678956296,75357000,-0.000266162,-0.000815932,-0.000237896,-0.388989359,-0.001733373,-0.001163195,0.921239972,0.004473411,-0.027022673,-0.016795469,-0.172110781,-0.045729905,0.040825143
1678956296,130,1678956296,75357000,-0.000266162,-0.000815932,-0.000237896,-0.388989359,-0.001733373,-0.001163195,0.921239972,0.004473411,-0.027022673,-0.016795469,-0.172110781,-0.045729905,0.040825143
1678956296,131,1678956296,75357000,-0.000266162,-0.000815932,-0.000237896,-0.388989359,-0.001733373,-0.001163195,0.921239972,0.004473411,-0.027022673,-0.016795469,-0.172110781,-0.045729905,0.040825143
1678956296,132,1678956296,89740000,-0.000545813,-0.001219617,1.86E-05,-0.388956606,-0.00179129,-0.001138404,0.921253622,-0.001590057,-0.070487291,-0.025469294,0.033545159,0.009219388,-0.015469199
1678956296,133,1678956296,89740000,-0.000545813,-0.001219617,1.86E-05,-0.388956606,-0.00179129,-0.001138404,0.921253622,-0.001590057,-0.070487291,-0.025469294,0.033545159,0.009219388,-0.015469199
