Time,header.seq,header.stamp.secs,header.stamp.nsecs,pose.position.x,pose.position.y,pose.position.z,pose.orientation.x,pose.orientation.y,pose.orientation.z,pose.orientation.w,twist.linear.x,twist.linear.y,twist.linear.z,twist.angular.x,twist.angular.y,twist.angular.z
1678956322,1054,1678956322,2030000,0.260388076,0.593025386,-0.438384235,-0.231094539,0.754082739,0.350958824,0.504759908,0.027365874,0.021747826,0.235709652,-1.060955286,-0.058394432,0.26677382
1678956322,1055,1678956322,52457000,0.262370199,0.590580285,-0.428053588,-0.247674644,0.759206653,0.337115079,0.498614013,0.034662146,-0.078261048,0.213970989,-0.960230887,-0.096754551,0.336248994
1678956322,1056,1678956322,67454000,0.264224648,0.5859254,-0.421904147,-0.257614642,0.761147738,0.33084181,0.494805545,0.041887015,-0.158670723,0.199819148,-0.971047163,-0.146759987,0.549823344
1678956322,1057,1678956322,110173000,0.267595619,0.580689311,-0.416892976,-0.276084065,0.762688875,0.322257757,0.488091379,0.051588845,-0.163909078,0.148667097,-0.631899416,-0.084995985,0.53380096
1678956322,1058,1678956322,168211000,0.272562295,0.575939298,-0.412778676,-0.297390252,0.762883365,0.319256544,0.477119803,0.054188352,-0.108996384,0.090480849,-0.337723672,0.137236387,0.54006356
1678956322,1059,1678956322,216819000,0.275199592,0.575405598,-0.413329124,-0.305260271,0.763446152,0.320865393,0.470118612,0.013587162,-0.054485776,0.015758846,-0.127818704,0.21845971,0.227813929
1678956322,1060,1678956322,240255000,0.275047481,0.573863804,-0.413506836,-0.306419045,0.764137864,0.323011845,0.466759145,-0.02576362,-0.062125962,-0.027271729,0.100747138,0.261438966,0.130363256
1678956322,1061,1678956322,296453000,0.271919399,0.573770225,-0.421836436,-0.296749413,0.765251219,0.332217187,0.464717358,-0.116556644,-0.053289901,-0.168220639,0.557406068,0.211950541,-0.286662936
1678956322,1062,1678956322,330661000,0.267008901,0.574813843,-0.430138171,-0.285125345,0.764498591,0.33944425,0.467999041,-0.168215349,-0.00611695,-0.248626992,0.809602559,0.116091043,-0.42632103
1678956322,1063,1678956322,366788000,0.261773109,0.575693369,-0.438818961,-0.273746282,0.762728155,0.346003443,0.472853303,-0.189206406,-0.000553402,-0.293799967,0.874655128,0.041103065,-0.395608366
1678956322,1064,1678956322,416070000,0.254200667,0.576352596,-0.453786612,-0.256206185,0.757590294,0.357945532,0.481965214,-0.19503665,-0.00446272,-0.335545123,0.979302526,-0.046188235,-0.428373039
1678956322,1065,1678956322,467325000,0.24400118,0.574183404,-0.471058875,-0.234450579,0.747405469,0.376111776,0.494932175,-0.194356576,-0.042318929,-0.308407903,1.030679464,-0.083752811,-0.260846615
1678956323,1066,1678956322,501527000,0.238174647,0.572138906,-0.479447246,-0.222877339,0.741448462,0.386030167,0.501558244,-0.20351848,-0.051730033,-0.256839722,0.905598938,-0.061414421,-0.28041029
1678956323,1067,1678956322,533657000,0.232593909,0.570081413,-0.482754558,-0.212286174,0.737225592,0.393075466,0.506877303,-0.21309416,-0.028441284,-0.196261331,0.790480196,-0.005469441,-0.403327882
1678956323,1068,1678956322,585261000,0.222845301,0.570102692,-0.485391259,-0.196924314,0.732380629,0.401084393,0.513780951,-0.19988887,0.024480654,-0.109678142,0.705896258,0.026648581,-0.388984084
1678956323,1069,1678956322,632628000,0.211224884,0.567834437,-0.482635498,-0.180467039,0.72760874,0.408511549,0.520706713,-0.192115992,-0.020659745,0.004468444,0.500863671,0.005426437,-0.298445106
1678956323,1070,1678956322,670656000,0.205347613,0.565136135,-0.478889048,-0.173652008,0.724972188,0.41203773,0.523913443,-0.184351265,-0.07337451,0.077569269,0.365822017,-0.036102146,-0.14616248
1678956323,1071,1678956322,734053000,0.196190387,0.554812849,-0.46972847,-0.173457488,0.719770014,0.418431789,0.526078403,-0.111062177,-0.16074568,0.180036306,0.08152625,-0.129051,0.294157147
1678956323,1072,1678956322,785804000,0.19143863,0.542137742,-0.455815196,-0.184615687,0.715902448,0.423205376,0.523734629,-0.089302145,-0.220843554,0.298416734,-0.169564247,-0.1405707,0.520376086
1678956323,1073,1678956322,834091000,0.188123897,0.533867419,-0.438448429,-0.196832582,0.714608133,0.424512774,0.519981802,-0.084264129,-0.183065981,0.410958588,-0.366746336,-0.088538572,0.409743786
1678956323,1074,1678956322,867149000,0.183681577,0.528926134,-0.421734363,-0.205963224,0.715649366,0.422564834,0.516588867,-0.125011399,-0.171776667,0.494085252,-0.495602876,-0.03552407,0.292099804
1678956323,1075,1678956322,919306000,0.177383259,0.525112331,-0.39771229,-0.215843141,0.719780028,0.415878832,0.51222384,-0.156933323,-0.086166687,0.578193426,-0.615602374,0.025564879,0.065867543
1678956323,1076,1678956322,952014000,0.17068027,0.523575783,-0.374594957,-0.222101942,0.725572884,0.406506568,0.508888066,-0.187982172,-0.023619207,0.613961935,-0.649863243,0.035437346,-0.079725981
1678956323,1077,1678956322,999694000,0.161570147,0.522526503,-0.348315209,-0.225509003,0.733065844,0.393638581,0.506763101,-0.239799336,-0.022310564,0.626541853,-0.62596488,0.07059741,-0.373508155
1678956323,1078,1678956323,31723000,0.15347822,0.523137689,-0.327879161,-0.225507215,0.738630235,0.38342911,0.506511748,-0.265612274,-0.059986606,0.621224523,-0.44353503,0.016705811,-0.310963839
1678956323,1079,1678956323,85238000,0.142243862,0.522362769,-0.300720632,-0.223842889,0.744617403,0.371122956,0.507648647,-0.26852721,-0.064306259,0.596180081,-0.324440002,-0.007794768,-0.349522293
1678956323,1080,1678956323,132244000,0.131633475,0.519939125,-0.272951663,-0.221459955,0.748516619,0.36234206,0.509300232,-0.260355026,-0.108887486,0.585817933,-0.205401272,-0.009094834,-0.258360028
1678956323,1081,1678956323,167408000,0.124847852,0.517116368,-0.255056083,-0.219949827,0.750279248,0.358303756,0.51021713,-0.267150611,-0.125734836,0.596846342,-0.156753182,-0.009626359,-0.271956414
1678956323,1082,1678956323,195374000,0.11886622,0.515364051,-0.236462295,-0.218874142,0.751626253,0.355273694,0.510815799,-0.262560993,-0.122203186,0.614065468,-0.117562875,0.011567056,-0.13955012
1678956323,1083,1678956323,236383000,0.113283716,0.514318109,-0.211899057,-0.218294442,0.75307554,0.352359325,0.510947764,-0.18993029,-0.02442731,0.604822338,-0.110712469,0.021309353,-0.080551982
1678956323,1084,1678956323,275142000,0.105850376,0.509828866,-0.18662475,-0.217197165,0.754967809,0.349018604,0.510915875,-0.215297163,-0.090181939,0.620545566,-0.11859405,0.036745943,-0.144489512
1678956323,1085,1678956323,337127000,0.097934671,0.510894954,-0.149144799,-0.214845181,0.758424401,0.343319863,0.510652006,-0.170512021,-0.02414855,0.609366119,-0.195848197,0.064501852,-0.20638831
1678956323,1086,1678956323,382619000,0.09320391,0.511521101,-0.12537539,-0.214251325,0.761269152,0.338225752,0.510067642,-0.148098484,-0.008536219,0.59001255,-0.285864741,0.050506175,-0.191441908
1678956323,1087,1678956323,412844000,0.088607967,0.511605203,-0.1045608,-0.214611277,0.764010787,0.332894146,0.509324133,-0.138163671,-0.014525884,0.570142567,-0.303927779,0.039477199,-0.080507308
1678956323,1088,1678956323,466437000,0.082247637,0.510562479,-0.073965043,-0.216911167,0.768243313,0.324789107,0.507211685,-0.107231051,-0.010095387,0.535129726,-0.336028427,0.055239722,-0.094671011
1678956324,1089,1678956323,506357000,0.078181781,0.509928346,-0.053105071,-0.219165921,0.770849824,0.319875658,0.505407095,-0.096961185,-0.033070818,0.499777019,-0.27935791,0.035592273,0.012423068
1678956324,1090,1678956323,566512000,0.074020088,0.506908596,-0.024531923,-0.224219456,0.772442222,0.317083687,0.502510369,-0.062414385,-0.032213245,0.437047988,-0.122497708,0.009225242,0.189582765
1678956324,1091,1678956323,617945000,0.071740903,0.504252136,-0.005889641,-0.229243353,0.771667898,0.318688422,0.500413656,-0.04941377,-0.067235127,0.38505584,-0.017108351,-0.027270988,0.317895621
1678956324,1092,1678956323,638730000,0.070353262,0.502344131,0.005153384,-0.232931107,0.77002275,0.321506649,0.499441355,-0.045753945,-0.052078251,0.349803507,0.100186467,-0.047556967,0.338578999
1678956324,1093,1678956323,685149000,0.070036314,0.501181841,0.018027302,-0.236826137,0.767434359,0.325805843,0.498807132,-0.037783138,-0.042043574,0.324159086,0.153585017,-0.081766993,0.383520365
1678956324,1094,1678956323,735534000,0.06790857,0.502958477,0.036231071,-0.241538584,0.761942863,0.33377412,0.49969703,-0.053426638,0.055083141,0.273987561,0.160137087,-0.13598901,0.184867367
1678956324,1095,1678956323,742300000,0.067638882,0.503217578,0.037594575,-0.241832837,0.761502028,0.334262133,0.499900401,-0.054729011,0.057787728,0.26932171,0.192339525,-0.147109613,0.213826463
1678956324,1096,1678956323,802927000,0.062740266,0.508011818,0.052962109,-0.245722294,0.75476557,0.341216296,0.503508627,-0.089158699,0.099842772,0.220607206,0.159543559,-0.242245182,0.167685196
1678956324,1097,1678956323,850905000,0.058447439,0.51249826,0.062068798,-0.247986957,0.750225484,0.343353242,0.507713377,-0.108539805,0.131330743,0.190788686,0.17165485,-0.317929983,0.077986449
1678956324,1098,1678956323,884776000,0.053475704,0.516451597,0.069470309,-0.249581695,0.745416999,0.345632672,0.512445748,-0.147370413,0.153910547,0.170882061,0.166114226,-0.372869909,0.01875414
1678956324,1099,1678956323,918340000,0.045655355,0.524563193,0.077256747,-0.249225155,0.740181983,0.344415516,0.520956337,-0.186459318,0.221226826,0.141666755,0.174263805,-0.430777907,-0.150993302
1678956324,1100,1678956323,968855000,0.035939939,0.535758436,0.084381558,-0.24768956,0.73392415,0.341396153,0.532403946,-0.194553509,0.249824539,0.105563611,0.170000315,-0.513060093,-0.175015405
1678956324,1101,1678956324,18624000,0.026420865,0.546598315,0.089906432,-0.245361403,0.72664845,0.337428778,0.545822024,-0.182276785,0.249143034,0.072081871,0.201403916,-0.581517994,-0.199837461
1678956324,1102,1678956324,62372000,0.019863654,0.554484546,0.093216255,-0.244683534,0.7196365,0.334690094,0.55698818,-0.162407964,0.190332845,0.049878232,0.150267065,-0.660872638,-0.21009323
1678956324,1103,1678956324,104284000,0.013564301,0.560230672,0.095093176,-0.247988701,0.70924449,0.334427416,0.568886817,-0.13831982,0.13411136,0.016044036,0.190470755,-0.724943101,0.108520269
